Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
0.0006542857570949516,5.69e-07,0.000529508119727687,5.69e-07,5.69e-07,0.00035760573787181496,0.0007859724023548952,5.69e-07,5.69e-07,8.303250965653955e-05
0.00040386293885581357,8.843480674285178e-05,5.69e-07,5.596519681193917e-05,0.000280196751413505,0.0002851464472328895,0.0008493103887726311,0.00013065326755095475,5.69e-07,5.69e-07
5.69e-07,0.00024336740957428877,5.69e-07,5.69e-07,0.00012650921050511802,5.69e-07,5.69e-07,0.0006963828813245212,2.4330425387700453e-05,0.00028958937355641126
7.8083392326632e-05,0.00021046177750343623,5.69e-07,1.5512414935140666e-05,5.69e-07,5.69e-07,0.0002132544068467907,0.0005744473436864309,5.69e-07,0.00034339269641505457
9.421982865289789e-05,2.0940939208651274e-05,5.80638612789061e-05,0.00011115773354285576,5.69e-07,5.69e-07,5.69e-07,5.69e-07,5.9203437870793805e-05,5.23691041664847e-06
0.00042728023738194715,0.00017219339541260227,5.69e-07,0.0005502785873297392,5.69e-07,0.00011609339940316746,5.69e-07,5.69e-07,0.0008945207399422755,5.69e-07
5.69e-07,0.00017221923672824843,5.69e-07,5.69e-07,0.0004888631947960791,5.69e-07,5.608410500607491e-05,0.000677540144084538,0.0001151280339637092,5.69e-07
5.69e-07,5.69e-07,5.827127200598802e-05,5.69e-07,5.69e-07,4.32895133897691e-05,5.69e-07,5.69e-07,9.044314421006063e-05,5.69e-07
0.00039170563286120854,0.00027368409145389107,5.69e-07,5.69e-07,5.69e-07,0.0008160000747060293,0.0004795914705968282,1.4635203027834251e-05,5.69e-07,5.69e-07
5.69e-07,5.69e-07,5.69e-07,6.667631089930479e-05,5.69e-07,3.6482638864533464e-06,5.69e-07,5.92466953265743e-07,1.2897330369289419e-05,4.058246234683993e-05
5.69e-07,5.69e-07,5.69e-07,5.69e-07,0.000539458456582591,5.283952535537998e-05,5.69e-07,0.00012229359876090163,5.69e-07,0.00042829075042871635
5.69e-07,5.69e-07,0.00010661467768360393,0.0004857920195910595,0.00047097795299585674,0.0005439352658611912,5.69e-07,5.69e-07,0.0003772198113664709,0.00075032079516345
0.00027635395388758775,0.00037342225044624565,5.69e-07,5.69e-07,0.0006342721825817303,5.69e-07,5.69e-07,5.69e-07,5.82814178214299e-05,0.0007304463759760575
0.00031761689629139506,5.69e-07,5.69e-07,0.00015294538497333856,0.00018697903338208064,5.69e-07,0.0003656265643970285,5.69e-07,0.0005778205730397725,0.0007596766228328114
